job_name,expected_code,expected_name
高级职业顾问,4-07-03-01,职业指导师
高级育婴师,4-10-01-03,保育师
高级茶艺师,4-03-02-07,茶艺师
高级营业部经理,2-06-07-02,市场营销专业人员
高级营销策划+双休+入职社保,2-06-07-02,市场营销专业人员
高级营销经理,2-06-07-02,市场营销专业人员
高级行政助理总助,3-01-01-01,行政办事员
高级视觉工程师,2-09-06-01,视觉传达设计人员
高级语音合成算法工程师,2-02-38-01,人工智能工程技术人员S
高级课程顾问,4-13-99-00,其他文化和教育服务人员
高级财税咨询顾问，双休，五险一金,2-06-05-00,涉税服务专业人员
高级财税顾问,2-06-05-00,涉税服务专业人员
高级财税顾问 税筹规划师,2-06-05-00,涉税服务专业人员
高级软件工程师,2-02-10-03,计算机软件工程技术人员S
高级软件工程师(J10618),2-02-10-03,计算机软件工程技术人员S
高级软件开发储备工程师（宣城）,2-02-10-03,计算机软件工程技术人员S
高级运维开发工程师,2-02-10-03,计算机软件工程技术人员S
高级采购员,2-06-07-15,招标采购专业人员
高级销售主管-成都市,2-06-07-02,市场营销专业人员
高级销售代表,2-06-07-02,市场营销专业人员
高级销售代表六险一金+双休,2-06-07-02,市场营销专业人员
高级销售代表（包住）,2-06-07-02,市场营销专业人员
高级销售工程师,2-06-07-02,市场营销专业人员
高级销售总监,2-06-07-02,市场营销专业人员
高级销售经理(J12018),2-06-07-02,市场营销专业人员
高级销售经理/总经理（生态环保分公司）,2-06-07-02,市场营销专业人员
高级销售顾问（留学规划、居家办公）,2-06-07-02,市场营销专业人员
高级项目经理,2-02-30-04,项目管理工程技术人员
高考志愿咨询师,2-06-08-03,职业信息分析专业人员
高考志愿填报主播,4-01-06-02,互联网营销师s
高考文化课助教老师,2-08-02-01,高级中学教师
高考日语兼职,2-10-05-00,翻译
高考日语老师（茂名）,2-08-02-01,高级中学教师
高薪 / 销售经理（双休 五险）,2-06-07-02,市场营销专业人员
高薪 产康师（有经验）,4-06-02-03,验房师
高薪6K笔记本官方售后咨询+五险一金,4-07-02-03,客户服务管理员
高薪pos机信用卡代理,4-05-01-04,银行信用卡业务员
高薪不加班，网络销售,4-01-02-00,销售人员
高薪业务员,4-01-02-00,销售人员
高薪会计,2-06-03-00,会计专业人员
高薪凌源otc药品销售,4-01-05-02,医药商品购销员
高薪出差纹绣师（公司提供客源月薪1.5-3）,4-10-03-01,美容师
高薪坐班,8-00-00-00,不便分类的其他从业人员
高薪外贸业务-双休,2-06-07-01,国际商务专业人员
高薪建材销售区域经理,2-06-07-02,市场营销专业人员
高薪急聘 OTC医药销售经理（中部战区-卫辉市场）,4-01-05-02,医药商品购销员
高薪急聘销售+光山+五险一金大平台,4-01-02-00,销售人员
高薪急聘销售专员+朝九晚六,4-01-02-00,销售人员
高薪招导购,4-01-02-03,商品营业员
高薪招房产店经理,4-06-02-01,房地产经纪人
高薪招聘BD经理-齐齐哈尔市,2-06-07-04,品牌专业人员
高薪招聘月嫂 育婴师6000-1万包吃包住,4-10-01-03,保育师
高薪招聘电商运营助理,4-01-06-01,电子商务师S
高薪招聘美术老师,2-08-99-00,其他教学人员
高薪招聘资深留学顾问,4-13-04-00,教育服务人员
高薪招装卸工8k+（提供食宿）,4-02-05-01,装卸搬运工
高薪文员轻松自由月入8K,3-01-02-05,打字员
高薪校区教师（小学/初中）就近分配 校招/社招都有需求,2-08-02-03,初级中学教师
高薪淘宝京东运营助理,4-01-06-01,电子商务师S
高薪电子厂/年龄放宽/不查学籍/欢迎来战,6-25-00-00,计算机、通信和其他电子设备制造人员
高薪电话销售,4-01-02-00,销售人员
高薪白班保洁8小时休4不加班,4-09-08-01,保洁员L
高薪直招有社保网约车司机,4-02-02-01,客运车辆驾驶员L
高薪硬件工程师,2-02-10-02,计算机硬件工程技术人员
高薪福利+带薪培训+带薪年假,8-00-00-00,不便分类的其他从业人员
高薪稳定五险精准客户电话销售,4-05-03-01,保险代理人
高薪稳定销售顾问,4-01-02-00,销售人员
高薪美容师（无经验带薪培训 前期有保底）,4-10-03-01,美容师
高薪美甲师6000-12000,4-10-03-03,美甲师
高薪聘-商务司机,4-02-02-01,客运车辆驾驶员L
高薪聘医药销售经理（绍兴）+无责底薪+双休+一般国家节假日,4-01-05-02,医药商品购销员
高薪聘美容美甲美睫师美容师,4-10-03-01,美容师
高薪聘请维修技师，前台收银销售，洗车工,4-12-01-01,汽车维修工
高薪育婴师,4-10-01-03,保育师
高薪诚招户外品牌商品经理,2-06-07-04,品牌专业人员
高薪诚聘+电话销售+高提成+不加班,4-01-02-00,销售人员
高薪诚聘app代理商销售经理+双休五险,2-06-07-02,市场营销专业人员
高薪诚聘助贷经理,2-06-09-04,信贷审核专业人员
高薪诚聘在线天猫客服,4-04-05-03,呼叫中心服务员
高薪诚聘晚托老师（就近安排）,2-08-99-00,其他教学人员
高薪诚聘月嫂,4-10-01-06,家政服务员
高薪诚聘服务员包吃住,4-99-00-00,其他社会生产服务和生活服务人员
高薪诚聘服装店营业员,4-01-02-03,商品营业员
高薪诚聘渠道销售,2-06-07-02,市场营销专业人员
高薪诚聘皮肤科专家,2-05-01-08,皮肤科医师
高薪诚聘药品区域销售经理（黑河市北安市）,4-01-05-02,医药商品购销员
高薪诚聘行政总监,3-01-01-01,行政办事员
高薪诚聘销售专家（无需坐班）,2-06-07-02,市场营销专业人员
高薪诚聘销售代表,4-01-02-00,销售人员
高薪诚聘长治英雄中路旗舰店店长,1-06-01-02,企业经理
高薪诚聘驻店销售员,4-01-02-03,商品营业员
高薪货运司机|惠州地区就近安排,4-02-02-02,道路货运汽车驾驶员L
高薪车险坐席/经验不限/入职五险一金,2-06-10-02,保险核保专业人员
高薪辅导老师适合研究生或者准研究生,2-08-99-00,其他教学人员
高薪送餐员免费提供车辆住宿,4-10-08-01,网约配送员
高薪造价师+五险一金+7.5小时工作制,2-02-30-10,工程造价工程技术人员
高薪销售顾问保底8000,2-06-07-02,市场营销专业人员
高薪饲料销售,4-01-05-01,农产品购销员
高薪，不坐班带货主播,4-01-06-02,互联网营销师s
高铁vip接待+票务员+五险一金,4-02-05-02,客运售票员
高铁乘务员票务员,4-02-05-02,客运售票员
高铁乘辅警,3-02-02-02,辅警
高铁售票员,4-02-05-02,客运售票员
高铁安检员/包食宿/上几休几,4-07-05-02,安检员
高铁巡查人员/包食宿/五险一金,4-02-01-03,铁路车站客运服务员
高铁贵宾厅,4-02-01-03,铁路车站客运服务员
高高甜品工作室招聘蛋糕/裱花师,6-02-01-02,糕点装饰师
鱼饲料销售,4-01-05-01,农产品购销员
鲁宇博招聘铣工,6-18-01-02,铣工
鲜奶促销员+高提成,4-01-02-03,商品营业员
鲜奶销售人员,4-01-02-03,商品营业员
鲜秀食品贸易招聘日料厨师,4-03-02-03,西式烹调师
鲜羊奶销售+配送,4-01-02-03,商品营业员
鸭坯销售人员,4-01-05-01,农产品购销员
鸿丰光浮物流招聘跟车员,4-02-07-08,快递员
鸿蒙天创招聘焊工,6-18-02-04,焊工
鸿辉制衣招聘保安,4-07-05-01,保安员
鸿迅电器招聘家电维修,4-12-03-01,家用电器产品维修工
鸿飞汽车租赁招聘网约车司机,4-02-02-01,客运车辆驾驶员L
鹏墨电梯招聘电梯工,6-20-04-00,电梯装配调试工
鹏浩标识招聘氩弧焊工,6-18-02-04,焊工
鹤壁郑州往返专线司机,4-02-02-01,客运车辆驾驶员L
鹤山金牌厨柜·衣柜 招聘全屋定制设计师,4-08-08-07,室内装饰设计师
鹰潭月湖区德邦聘快递员,4-02-07-08,快递员
鹿泉区六险一金技术员双休,2-00-00-00,专业技术人员
麗枫酒店前台收银,4-03-01-01,前厅服务员
黄光工艺工程师,4-08-08-26,工业设计工艺师S
黄冈OTC销售代表,4-01-02-01,营销员
黄平沪上阿姨奶茶店招聘奶茶店店员,4-03-02-10,调饮师
黄石市旺新环保科技招聘机修工,6-31-01-00,机械设备修理人员
黄边客服专员（五险一金+法定节假日）,4-04-05-03,呼叫中心服务员
黄酒酿造工,6-02-06-05,黄酒酿造工
黄陂工程维修,6-31-01-09,工程机械维修工
黄骅推广销售,4-01-02-00,销售人员
黎平县销售代表,4-01-02-00,销售人员
黑果枸杞招聘普工/操作工,6-00-00-00,生产制造及有关人员
鼎丰水暖招聘货运司机,4-02-02-02,道路货运汽车驾驶员L
鼎晟模具厂招聘抛光工,6-18-01-04,磨工
鼎正重机招聘焊工,6-18-02-04,焊工
鼎盛研磨招聘抛光工,6-18-01-04,磨工
齐齐哈尔新能源电厂,2-02-11-01,电工电器工程技术人员
龙城精锻集团招聘生产安全员,6-31-06-00,安全员
龙大粮油诚聘榆林销售精英,4-01-02-01,营销员
龙山县易点咖啡馆招聘咖啡师,4-03-02-08,咖啡师
龙岗区高薪销售顾问提供资源,2-06-07-02,市场营销专业人员
龙岗财评协审/造价员,2-06-06-01,资产评估专业人员
龙岩班主任/学管师+五险一金,4-13-99-00,其他文化和教育服务人员
龙杏豪客来牛排馆招聘洗碗工,4-03-02-05,餐厅服务员
龙湖九里晴川租售中心/房产销售,4-06-02-01,房地产经纪人
龙湾汽车俱乐部招聘日料厨师,4-03-02-03,西式烹调师
龙门/镗铣加工中心操作工,6-18-01-05,镗工
（15-20w/食宿/双休/五险一金）器械销售,4-01-02-01,营销员
（25届）冠亚厂-机电管培生(J11270),2-02-11-01,电工电器工程技术人员
（不外出！！盖实习证明）月入1W+ 金融顾问,2-06-09-06,公司金融顾问
（云贵广）快消品餐饮经理-五险一金-可接受全国出差,2-06-07-02,市场营销专业人员
（入职即转正，五险一金）-平台运营,4-13-01-05,全媒体运营师S
（兼职合作）OTC销售代表（襄阳）,4-01-05-02,医药商品购销员
（兼职合作）OTC销售代表（长治）,4-01-05-02,医药商品购销员
（包吃住）客车维修技工+社保+年终奖,4-12-01-01,汽车维修工
（包吃有双休）客户业务员,4-01-02-01,营销员
（双休/五险）广告客户执行AE /客户经理AM,4-07-02-03,客户服务管理员
（商办/产业园）招商主管,2-06-07-03,商务策划专业人员
（国企）项目经理,2-02-30-04,项目管理工程技术人员
（在家办公）电话客服和审核员,4-04-05-03,呼叫中心服务员
（大连）瑞幸咖啡店员+就近选择,4-03-02-08,咖啡师
（广西南宁）行政人事专员,3-01-01-01,行政办事员
（广西）医疗销售代表,4-01-05-02,医药商品购销员
（德阳）机电工程学院专任教师,2-08-01-02,高等职业学校教师
（德阳）高校行政岗,3-01-01-01,行政办事员
（成都）儿童引导师—就近分配,4-10-01-01,婴幼儿发展引导员
（涂装）设备工程师,2-02-07-01,机械设计工程技术人员
（滴滴代驾）人事行政专员,3-01-01-01,行政办事员
（濮阳）办事处主任,3-01-01-01,行政办事员
（白酒）城市总监,2-06-07-02,市场营销专业人员
（绵阳）摄影/摄像师/剪辑,4-08-09-01,商业摄影师
（英语）市场企划,2-06-07-02,市场营销专业人员
（贵州）区域销售经理,2-06-07-02,市场营销专业人员
（高级）产品经理,2-02-34-01,产品设计工程技术人员
🌟国企-双休-营销部销售主管,2-06-07-02,市场营销专业人员
🔥7000➕家政保洁+就近安排+绝不考证,4-10-01-06,家政服务员
🔥🔥国寿直招运营助理/专员,4-07-02-03,客户服务管理员
新能源小车司机,4-02-02-01,客运车辆驾驶员L
招美容美体养生会所销售顾问,4-01-02-01,营销员
招聘跆拳道教练,4-14-05-01,社会体育指导员
招跆拳道教练,4-14-05-01,社会体育指导员
招运营商客服（纯接听客服，不带外呼，不带销售）,4-01-02-01,营销员
招销售+向阳而生,4-01-02-01,营销员
挣钱多多+五险销售助理,4-01-02-01,营销员
推销员,4-01-02-01,营销员
提供住宿/链家直聘实习生/运营销售代表/销售顾问,4-01-02-01,营销员
搏击教练,4-14-05-01,社会体育指导员
摄像/摄影,4-08-09-01,商业摄影师
摄像剪辑,4-08-09-01,商业摄影师
摄像剪辑师,4-08-09-01,商业摄影师
摄像助理,4-08-09-01,商业摄影师
摄像师,4-08-09-01,商业摄影师
摄像师助理,4-08-09-01,商业摄影师
摄像师后期剪辑师,4-08-09-01,商业摄影师
摄像摄影,4-08-09-01,商业摄影师
摄像摄影师,4-08-09-01,商业摄影师
摄影,4-08-09-01,商业摄影师
摄影  达人,4-08-09-01,商业摄影师
摄影+平面,4-08-09-01,商业摄影师
摄影/影像师,4-08-09-01,商业摄影师
摄影/摄像,4-08-09-01,商业摄影师
摄影/摄像师,4-08-09-01,商业摄影师
摄影/摄像师/剪辑师,4-08-09-01,商业摄影师
摄影制作,4-08-09-01,商业摄影师
摄影剪辑,4-08-09-01,商业摄影师
摄影剪辑师,4-08-09-01,商业摄影师
摄影助理,4-08-09-01,商业摄影师
摄影助理/后期修图助理,4-08-09-01,商业摄影师
摄影助理小白带薪提供住宿,4-08-09-01,商业摄影师
摄影学徒,4-08-09-01,商业摄影师
摄影摄像助理,4-08-09-01,商业摄影师
摄影摄像师,4-08-09-01,商业摄影师
操作岗,6-00-00-00,生产制造及有关人员
操作工 包吃包住（一厂）,6-00-00-00,生产制造及有关人员
操作工/普工/技工,6-00-00-00,生产制造及有关人员
操作工月入过万坐岗长白班,6-00-00-00,生产制造及有关人员
操作工（为残疾人爱心岗）,6-00-00-00,生产制造及有关人员
攀枝花销售代表,4-01-02-00,销售人员
支付宝催收专员/月入过万/本地社保,4-05-01-02,银行信贷员
支付宝红包码推广8-15K,4-01-02-00,销售人员
支付风控算法工程师-国际化,2-02-10-07,信息安全工程技术人员S
收料员/仓库管理员,4-02-06-01,仓储管理员
收银,4-01-02-04,收银员
收银员,4-01-02-04,收银员
收银员包吃住,4-01-02-04,收银员
收银客服,4-01-02-04,收银员
收银结算员,4-01-02-04,收银员
改灯师傅,4-12-01-01,汽车维修工
放射医师,2-05-01-15,放射科医师
放射科医师,2-05-01-15,放射科医师
放射科医师(珠海分院),2-05-01-15,放射科医师
放射科医生,2-05-01-15,放射科医师
政企业务中心--运营支持,3-01-01-00,行政业务办理人员
政务编辑,2-10-02-00,编辑
政府公共事务经理,3-01-01-00,行政业务办理人员
政府采购、工程招标代理专员,2-06-07-15,招标采购专业人员
政府采购招标代理专员,2-06-07-15,招标采购专业人员
政府销售,4-01-02-01,营销员
政惠招聘厨师,4-03-02-01,中式烹调师
政赢机械招聘质量管理/测试,2-02-29-03,质量管理工程技术人员
